Y,M,D,H,G(i),H_sun,T2m,WS10m,Int,,Electric Power (kW)
2020,10,8,0,0,0,12.4,6.76,0,,0.127469774
2020,10,8,1,0,0,12.26,6.55,0,,0.127469774
2020,10,8,2,0,0,12.11,6.69,0,,0.127469774
2020,10,8,3,0,0,11.96,6.55,0,,0.127469774
2020,10,8,4,0,0,11.87,6.76,0,,0.127469774
2020,10,8,5,0,0,11.71,6.21,0,,0.262460735
2020,10,8,6,1.77,3.07,11.58,6.34,0,,0.483577988
2020,10,8,7,16.83,10.82,11.51,6.14,0,,0.797285314
2020,10,8,8,42.51,17.66,11.65,6.62,0,,1.176267406
2020,10,8,9,61.11,23.12,11.67,6.07,0,,1.552899747
2020,10,8,10,62.88,26.7,12.1,5.24,0,,1.834534286
2020,10,8,11,143.83,28.02,12.32,4.9,0,,1.939337093
2020,10,8,12,76.16,26.9,12.21,4.14,0,,1.834534286
2020,10,8,13,75.28,23.48,11.95,4.14,0,,1.552899747
2020,10,8,14,55.79,18.16,11.63,4.07,0,,1.176267406
2020,10,8,15,81.79,11.42,11.49,3.52,0,,0.797285314
2020,10,8,16,18.02,3.73,11.57,1.86,0,,0.483577988
2020,10,8,17,0,0,11.61,2.55,0,,0.262460735
2020,10,8,18,0,0,11.6,5.03,0,,0.127469774
2020,10,8,19,0,0,11.71,5.52,0,,0.127469774
2020,10,8,20,0,0,11.77,6.69,0,,0.127469774
2020,10,8,21,0,0,12.04,7.72,0,,0.127469774
2020,10,8,22,0,0,11.92,8.62,0,,0.127469774
2020,10,8,23,0,0,11.74,9.1,0,,0.127469774
2020,10,9,0,0,0,11.67,9.1,0,,0.127469774
2020,10,9,1,0,0,11.54,8.9,0,,0.127469774
2020,10,9,2,0,0,11.46,8.34,0,,0.127469774
2020,10,9,3,0,0,11.39,7.86,0,,0.127469774
2020,10,9,4,0,0,11.3,7.24,0,,0.127469774
2020,10,9,5,0,0,11.19,6.83,0,,0.262460735
2020,10,9,6,2.66,2.79,11.17,6.62,0,,0.483577988
2020,10,9,7,85.77,10.52,12.15,7.45,0,,0.797285314
2020,10,9,8,132.58,17.34,12.49,7.59,0,,1.176267406
2020,10,9,9,208.13,22.77,12.91,7.86,0,,1.552899747
2020,10,9,10,85.91,26.34,13.2,8.34,0,,1.834534286
2020,10,9,11,43.4,27.64,13.22,8.48,0,,1.939337093
2020,10,9,12,64.65,26.51,12.75,8.62,0,,1.834534286
2020,10,9,13,70.85,23.1,12.15,8.48,0,,1.552899747
2020,10,9,14,143.68,17.79,11.56,8.48,0,,1.176267406
2020,10,9,15,160.83,11.05,11.37,8,0,,0.797285314
2020,10,9,16,7.97,3.37,10.94,8.55,0,,0.483577988
2020,10,9,17,0,0,10.86,8.41,0,,0.262460735
2020,10,9,18,0,0,10.8,7.52,0,,0.127469774
2020,10,9,19,0,0,10.79,7.03,0,,0.127469774
2020,10,9,20,0,0,10.62,5.72,0,,0.127469774
2020,10,9,21,0,0,10.55,5.66,0,,0.127469774
2020,10,9,22,0,0,10.46,5.45,0,,0.127469774
2020,10,9,23,0,0,10.4,5.03,0,,0.127469774
2020,10,10,0,0,0,10.18,5.24,0,,0.127469774
2020,10,10,1,0,0,9.9,5.1,0,,0.127469774
2020,10,10,2,0,0,9.9,4.83,0,,0.127469774
2020,10,10,3,0,0,9.78,4.9,0,,0.127469774
2020,10,10,4,0,0,9.53,4.69,0,,0.127469774
2020,10,10,5,0,0,9.44,3.79,0,,0.262460735
2020,10,10,6,2.66,2.5,9.54,3.66,0,,0.483577988
2020,10,10,7,15.06,10.23,9.73,5.52,0,,0.797285314
2020,10,10,8,46.94,17.02,10.07,5.45,0,,1.176267406
2020,10,10,9,31,22.43,10.1,4.97,0,,1.552899747
2020,10,10,10,45.17,25.97,10.09,5.31,0,,1.834534286
2020,10,10,11,46.05,27.26,10.02,6,0,,1.939337093
2020,10,10,12,69.96,26.12,10.5,6.62,0,,1.834534286
2020,10,10,13,36.31,22.72,10.88,7.1,0,,1.552899747
2020,10,10,14,20.37,17.42,10.98,7.86,0,,1.176267406
2020,10,10,15,204.47,10.69,10.66,8,0,,0.797285314
2020,10,10,16,7.97,3.02,10.25,7.72,0,,0.483577988
2020,10,10,17,0,0,10.34,7.1,0,,0.262460735
2020,10,10,18,0,0,10.37,6.83,0,,0.127469774
2020,10,10,19,0,0,10.06,6.76,0,,0.127469774
2020,10,10,20,0,0,10.05,6.9,0,,0.127469774
2020,10,10,21,0,0,10.02,6.55,0,,0.127469774
2020,10,10,22,0,0,9.52,5.86,0,,0.127469774
2020,10,10,23,0,0,9.92,5.03,0,,0.127469774
2020,10,11,0,0,0,10.06,4.55,0,,0.127469774
2020,10,11,1,0,0,9.81,3.72,0,,0.127469774
2020,10,11,2,0,0,9.61,2.48,0,,0.127469774
2020,10,11,3,0,0,9.03,2.28,0,,0.127469774
2020,10,11,4,0,0,8.97,3.38,0,,0.127469774
2020,10,11,5,0,0,9.38,4.48,0,,0.262460735
2020,10,11,6,0,0,9.52,5.24,0,,0.483577988
2020,10,11,7,151.19,9.93,9.3,2.48,0,,0.797285314
2020,10,11,8,267.2,16.7,10.16,2.9,0,,1.176267406
2020,10,11,9,608.03,22.09,10.88,3.52,0,,1.552899747
2020,10,11,10,327.24,25.61,11.3,4.14,0,,1.834534286
2020,10,11,11,561.13,26.88,11.71,5.03,0,,1.939337093
2020,10,11,12,0,0,12.01,6.07,0,,1.834534286
2020,10,11,13,443.86,22.34,12.13,6.41,0,,1.552899747
2020,10,11,14,140.41,17.04,12.27,6.41,0,,1.176267406
2020,10,11,15,253.16,10.33,12.11,6.28,0,,0.797285314
2020,10,11,16,15.76,2.66,11.8,6.14,0,,0.483577988
2020,10,11,17,0,0,11.47,5.66,0,,0.262460735
2020,10,11,18,0,0,11.19,4.69,0,,0.127469774
2020,10,11,19,0,0,10.58,4.48,0,,0.127469774
2020,10,11,20,0,0,10.35,3.38,0,,0.127469774
2020,10,11,21,0,0,9.98,2.34,0,,0.127469774
2020,10,11,22,0,0,9.07,1.66,0,,0.127469774
2020,10,11,23,0,0,9.12,1.66,0,,0.127469774
2020,10,12,0,0,0,8.15,2.14,0,,0.127469774
2020,10,12,1,0,0,8.13,2,0,,0.127469774
2020,10,12,2,0,0,7.85,2.14,0,,0.127469774
2020,10,12,3,0,0,9.13,4,0,,0.127469774
2020,10,12,4,0,0,9.6,5.31,0,,0.127469774
2020,10,12,5,0,0,9.89,5.31,0,,0.262460735
2020,10,12,6,0,0,10.17,5.66,0,,0.483577988
2020,10,12,7,47.52,9.63,10.75,5.93,0,,0.797285314
2020,10,12,8,96.99,16.39,11.16,5.86,0,,1.176267406
2020,10,12,9,92.1,21.75,11.56,6.07,0,,1.552899747
2020,10,12,10,239.07,25.25,11.8,6.69,0,,1.834534286
2020,10,12,11,77.05,26.5,11.9,6.34,0,,1.939337093
2020,10,12,12,88.56,25.36,12.09,5.93,0,,1.834534286
2020,10,12,13,141.52,21.96,12.08,5.59,0,,1.552899747
2020,10,12,14,253.52,16.68,12.03,5.24,0,,1.176267406
2020,10,12,15,28.34,9.97,11.92,4.83,0,,0.797285314
2020,10,12,16,0,0,11.69,4.28,0,,0.483577988
2020,10,12,17,0,0,11.34,3.72,0,,0.262460735
2020,10,12,18,0,0,11.2,3.31,0,,0.127469774
2020,10,12,19,0,0,10.57,2.62,0,,0.127469774
2020,10,12,20,0,0,10.37,2.28,0,,0.127469774
2020,10,12,21,0,0,10.23,2.07,0,,0.127469774
2020,10,12,22,0,0,10.16,2.28,0,,0.127469774
2020,10,12,23,0,0,10.1,2.83,0,,0.127469774
2020,10,13,0,0,0,10.04,3.31,0,,0.127469774
2020,10,13,1,0,0,9.92,3.38,0,,0.127469774
2020,10,13,2,0,0,9.63,3.45,0,,0.127469774
2020,10,13,3,0,0,9.45,3.52,0,,0.127469774
2020,10,13,4,0,0,9.33,3.38,0,,0.127469774
2020,10,13,5,0,0,9.31,3.1,0,,0.262460735
2020,10,13,6,0,0,9.33,3.03,0,,0.483577988
2020,10,13,7,43.16,9.33,9.54,2.83,0,,0.797285314
2020,10,13,8,157.64,16.07,9.86,3.59,0,,1.176267406
2020,10,13,9,332.67,21.41,10.37,4,0,,1.552899747
2020,10,13,10,614.49,24.89,10.97,4.14,0,,1.834534286
2020,10,13,11,503,26.13,11.74,4.21,0,,1.939337093
2020,10,13,12,332.59,24.98,12.14,3.79,0,,1.834534286
2020,10,13,13,339.63,21.58,12.42,3.17,0,,1.552899747
2020,10,13,14,123.05,16.31,12.59,2.62,0,,1.176267406
2020,10,13,15,156.75,9.62,12.49,2.62,0,,0.797285314
2020,10,13,16,0,0,12.09,3.45,0,,0.483577988
2020,10,13,17,0,0,11.4,4.55,0,,0.262460735
2020,10,13,18,0,0,10.99,5.17,0,,0.127469774
2020,10,13,19,0,0,10.57,5.24,0,,0.127469774
2020,10,13,20,0,0,10.08,5.45,0,,0.127469774
2020,10,13,21,0,0,9.76,5.93,0,,0.127469774
2020,10,13,22,0,0,9.5,6.28,0,,0.127469774
2020,10,13,23,0,0,9.37,6.9,0,,0.127469774
2020,10,14,0,0,0,9.32,7.45,0,,0.127469774
2020,10,14,1,0,0,9.07,7.52,0,,0.127469774
2020,10,14,2,0,0,8.72,7.52,0,,0.127469774
2020,10,14,3,0,0,8.44,7.59,0,,0.127469774
2020,10,14,4,0,0,8.32,8.07,0,,0.127469774
2020,10,14,5,0,0,8.25,8.55,0,,0.262460735
2020,10,14,6,0,0,8.36,8.97,0,,0.483577988
2020,10,14,7,199.93,9.03,8.5,9.45,0,,0.797285314
2020,10,14,8,490.2,15.75,8.92,9.45,0,,1.176267406
2020,10,14,9,651.65,21.07,9.36,10.41,0,,1.552899747
2020,10,14,10,473.22,24.53,9.77,10.62,0,,1.834534286
2020,10,14,11,220.14,25.75,9.99,10.21,0,,1.939337093
2020,10,14,12,266.37,24.6,10.12,10.07,0,,1.834534286
2020,10,14,13,475.99,21.21,10.18,10.07,0,,1.552899747
2020,10,14,14,421.9,15.95,10.1,10.07,0,,1.176267406
2020,10,14,15,197.42,9.26,9.98,10,0,,0.797285314
2020,10,14,16,0,0,9.78,9.72,0,,0.483577988
2020,10,14,17,0,0,9.58,9.38,0,,0.262460735
2020,10,14,18,0,0,9.32,9.17,0,,0.127469774
2020,10,14,19,0,0,8.87,9.31,0,,0.127469774
2020,10,14,20,0,0,8.74,9.03,0,,0.127469774
2020,10,14,21,0,0,8.74,8.69,0,,0.127469774
2020,10,14,22,0,0,8.69,8.34,0,,0.127469774
2020,10,14,23,0,0,8.65,8.14,0,,0.127469774
2020,10,15,0,0,0,8.53,8.07,0,,0.127469774
2020,10,15,1,0,0,8.41,8.14,0,,0.127469774
2020,10,15,2,0,0,8.32,7.93,0,,0.127469774
2020,10,15,3,0,0,8.17,7.66,0,,0.127469774
2020,10,15,4,0,0,7.99,7.45,0,,0.127469774
2020,10,15,5,0,0,7.89,7.38,0,,0.262460735
2020,10,15,6,0,0,7.77,7.45,0,,0.483577988
2020,10,15,7,39.82,8.73,7.59,7.93,0,,0.797285314
2020,10,15,8,112.3,15.43,7.68,7.66,0,,1.176267406
2020,10,15,9,191.24,20.73,7.99,8.21,0,,1.552899747
2020,10,15,10,337.95,24.17,8.33,8.21,0,,1.834534286
2020,10,15,11,399.99,25.38,8.81,7.79,0,,1.939337093
2020,10,15,12,570.81,24.23,9.23,7.03,0,,1.834534286
2020,10,15,13,528.41,20.84,9.42,6.48,0,,1.552899747
2020,10,15,14,407.72,15.58,9.52,5.86,0,,1.176267406
2020,10,15,15,207.35,8.91,9.55,5.45,0,,0.797285314
2020,10,15,16,0,0,9.42,5.45,0,,0.483577988
2020,10,15,17,0,0,9.2,5.38,0,,0.262460735
2020,10,15,18,0,0,9.16,5.1,0,,0.127469774
2020,10,15,19,0,0,8.93,4.48,0,,0.127469774
2020,10,15,20,0,0,8.91,3.72,0,,0.127469774
2020,10,15,21,0,0,8.93,3.1,0,,0.127469774
2020,10,15,22,0,0,8.8,2.62,0,,0.127469774
2020,10,15,23,0,0,8.57,2.28,0,,0.127469774
2020,10,16,0,0,0,8.42,2.21,0,,0.127469774
2020,10,16,1,0,0,8.14,2.55,0,,0.127469774
2020,10,16,2,0,0,7.78,2.48,0,,0.127469774
2020,10,16,3,0,0,7.02,2.21,0,,0.127469774
2020,10,16,4,0,0,6.5,2.14,0,,0.127469774
2020,10,16,5,0,0,6.2,2.21,0,,0.262460735
2020,10,16,6,0,0,6.46,2.07,0,,0.483577988
2020,10,16,7,156.68,8.43,6.04,2.07,0,,0.797285314
2020,10,16,8,467.98,15.11,8.24,1.79,0,,1.176267406
2020,10,16,9,668.55,20.39,10.35,1.45,0,,1.552899747
2020,10,16,10,685.9,23.81,11.1,1.24,0,,1.834534286
2020,10,16,11,723.13,25.01,11.77,1.66,0,,1.939337093
2020,10,16,12,609.69,23.85,12.15,2.55,0,,1.834534286
2020,10,16,13,574.53,20.47,12.36,3.52,0,,1.552899747
2020,10,16,14,255.69,15.23,12.25,4.14,0,,1.176267406
2020,10,16,15,189.25,8.57,11.95,4.69,0,,0.797285314
2020,10,16,16,0,0,11.23,5.52,0,,0.483577988
2020,10,16,17,0,0,10.35,6.21,0,,0.262460735
2020,10,16,18,0,0,9.66,6.07,0,,0.127469774
2020,10,16,19,0,0,9.13,6.07,0,,0.127469774
2020,10,16,20,0,0,8.71,5.72,0,,0.127469774
2020,10,16,21,0,0,8.44,5.45,0,,0.127469774
2020,10,16,22,0,0,8.25,5.17,0,,0.127469774
2020,10,16,23,0,0,8.13,4.9,0,,0.127469774
2020,10,17,0,0,0,8.05,4.76,0,,0.127469774
2020,10,17,1,0,0,7.94,4.55,0,,0.127469774
2020,10,17,2,0,0,7.83,4.28,0,,0.127469774
2020,10,17,3,0,0,7.65,3.93,0,,0.127469774
2020,10,17,4,0,0,7.48,3.59,0,,0.127469774
2020,10,17,5,0,0,7.23,3.17,0,,0.262460735
2020,10,17,6,0,0,7.08,2.69,0,,0.483577988
2020,10,17,7,154.7,8.13,6.48,1.93,0,,0.797285314
2020,10,17,8,463.4,14.8,7.53,1.03,0,,1.176267406
2020,10,17,9,661.43,20.05,8.34,0.14,0,,1.552899747
2020,10,17,10,542.95,23.45,9.29,1.03,0,,1.834534286
2020,10,17,11,698.39,24.64,10.13,2.41,0,,1.939337093
2020,10,17,12,398.87,23.48,10.73,3.72,0,,1.834534286
2020,10,17,13,123.71,20.11,11.21,4.69,0,,1.552899747
2020,10,17,14,25.68,14.87,11.71,5.93,0,,1.176267406
2020,10,17,15,38.17,8.22,12.02,7.17,0,,0.797285314
2020,10,17,16,0,0,12.03,8.34,0,,0.483577988
2020,10,17,17,0,0,11.87,9.03,0,,0.262460735
2020,10,17,18,0,0,11.63,9.45,0,,0.127469774
2020,10,17,19,0,0,11.55,9.52,0,,0.127469774
2020,10,17,20,0,0,11.2,9.66,0,,0.127469774
2020,10,17,21,0,0,11.13,9.72,0,,0.127469774
2020,10,17,22,0,0,11.21,10.07,0,,0.127469774
2020,10,17,23,0,0,11.3,10.76,0,,0.127469774
2020,10,18,0,0,0,11.05,10.83,0,,0.127469774
2020,10,18,1,0,0,10.81,11.1,0,,0.127469774
2020,10,18,2,0,0,10.45,11.31,0,,0.127469774
2020,10,18,3,0,0,10.11,11.17,0,,0.127469774
2020,10,18,4,0,0,9.85,10.69,0,,0.127469774
2020,10,18,5,0,0,9.64,10.28,0,,0.262460735
2020,10,18,6,0,0,9.55,10.07,0,,0.483577988
2020,10,18,7,58.69,7.83,9.59,6.76,0,,0.797285314
2020,10,18,8,193.19,14.48,9.81,6.9,0,,1.176267406
2020,10,18,9,415.24,19.72,10.06,7.52,0,,1.552899747
2020,10,18,10,668.33,23.1,10.24,8.41,0,,1.834534286
2020,10,18,11,849.38,24.28,10.31,8.9,0,,1.939337093
2020,10,18,12,628.17,23.11,10.32,9.24,0,,1.834534286
2020,10,18,13,537.63,19.75,10.27,9.45,0,,1.552899747
2020,10,18,14,414.88,14.52,10.16,9.66,0,,1.176267406
2020,10,18,15,152.88,7.88,9.9,9.79,0,,0.797285314
2020,10,18,16,0,0,9.59,9.72,0,,0.483577988
2020,10,18,17,0,0,9.39,9.52,0,,0.262460735
2020,10,18,18,0,0,9.21,9.24,0,,0.127469774
2020,10,18,19,0,0,9.2,8.14,0,,0.127469774
2020,10,18,20,0,0,9.06,7.93,0,,0.127469774
2020,10,18,21,0,0,9.01,7.52,0,,0.127469774
2020,10,18,22,0,0,8.86,7.24,0,,0.127469774
2020,10,18,23,0,0,8.74,7.1,0,,0.127469774
2020,10,19,0,0,0,8.59,7.1,0,,0.127469774
2020,10,19,1,0,0,8.58,7.1,0,,0.127469774
2020,10,19,2,0,0,8.71,6.97,0,,0.127469774
2020,10,19,3,0,0,8.73,6.83,0,,0.127469774
2020,10,19,4,0,0,8.99,6.55,0,,0.127469774
2020,10,19,5,0,0,9.15,6.14,0,,0.262460735
2020,10,19,6,0,0,9.19,5.66,0,,0.483577988
2020,10,19,7,125.15,7.54,9.05,4.97,0,,0.797285314
2020,10,19,8,254.29,14.17,9.8,4.55,0,,1.176267406
2020,10,19,9,153.18,19.38,10.3,4.28,0,,1.552899747
2020,10,19,10,625.06,22.75,10.68,4,0,,1.834534286
2020,10,19,11,477.74,23.91,11.01,3.66,0,,1.939337093
2020,10,19,12,262.88,22.75,11.47,4.21,0,,1.834534286
2020,10,19,13,479.72,19.39,11.64,4.9,0,,1.552899747
2020,10,19,14,311.3,14.17,11.6,4.76,0,,1.176267406
2020,10,19,15,229.46,7.54,11.55,4.9,0,,0.797285314
2020,10,19,16,0,0,11.16,5.52,0,,0.483577988
2020,10,19,17,0,0,10.61,6.21,0,,0.262460735
2020,10,19,18,0,0,10.7,6.34,0,,0.127469774
2020,10,19,19,0,0,10.6,6.62,0,,0.127469774
2020,10,19,20,0,0,10.82,7.17,0,,0.127469774
2020,10,19,21,0,0,11.2,7.52,0,,0.127469774
2020,10,19,22,0,0,11.27,7.93,0,,0.127469774
2020,10,19,23,0,0,11.38,8.34,0,,0.127469774
2020,10,20,0,0,0,11.36,8.62,0,,0.127469774
2020,10,20,1,0,0,11.3,8.97,0,,0.127469774
2020,10,20,2,0,0,11.05,9.1,0,,0.127469774
2020,10,20,3,0,0,10.76,9.1,0,,0.127469774
2020,10,20,4,0,0,10.46,9.03,0,,0.127469774
2020,10,20,5,0,0,10.15,8.9,0,,0.262460735
2020,10,20,6,0,0,9.8,8.69,0,,0.483577988
2020,10,20,7,15.06,7.24,9.46,8.48,0,,0.797285314
2020,10,20,8,28.34,13.85,9.28,8.69,0,,1.176267406
2020,10,20,9,57.57,19.05,9.36,8.97,0,,1.552899747
2020,10,20,10,61.99,22.4,9.44,9.24,0,,1.834534286
2020,10,20,11,202.02,23.55,9.7,8.97,0,,1.939337093
2020,10,20,12,57.57,22.39,10.15,9.03,0,,1.834534286
2020,10,20,13,60.22,19.03,10.6,9.24,0,,1.552899747
2020,10,20,14,34.54,13.83,10.9,8.97,0,,1.176267406
2020,10,20,15,10.63,7.21,11.28,8.97,0,,0.797285314
2020,10,20,16,0,0,11.53,8.48,0,,0.483577988
2020,10,20,17,0,0,11.84,8.48,0,,0.262460735
2020,10,20,18,0,0,12.34,8,0,,0.127469774
2020,10,20,19,0,0,12.63,8.28,0,,0.127469774
2020,10,20,20,0,0,13.19,7.24,0,,0.127469774
2020,10,20,21,0,0,13.52,7.1,0,,0.127469774
2020,10,20,22,0,0,13.94,7.93,0,,0.127469774
2020,10,20,23,0,0,14.04,7.03,0,,0.127469774
2020,10,21,0,0,0,13.99,6.97,0,,0.127469774
2020,10,21,1,0,0,13.87,6.83,0,,0.127469774
2020,10,21,2,0,0,13.82,6.48,0,,0.127469774
2020,10,21,3,0,0,13.71,6.14,0,,0.127469774
2020,10,21,4,0,0,13.52,6.07,0,,0.127469774
2020,10,21,5,0,0,13.53,6.14,0,,0.262460735
2020,10,21,6,0,0,13.42,6.14,0,,0.483577988
2020,10,21,7,11.51,6.94,13.37,6.69,0,,0.797285314
2020,10,21,8,48.71,13.54,13.33,6.62,0,,1.176267406
2020,10,21,9,59.34,18.72,13.31,7.1,0,,1.552899747
2020,10,21,10,60.22,22.05,13.25,6.83,0,,1.834534286
2020,10,21,11,90.33,23.19,13.19,6.28,0,,1.939337093
2020,10,21,12,44.28,22.03,12.98,6,0,,1.834534286
2020,10,21,13,32.77,18.68,12.82,5.93,0,,1.552899747
2020,10,21,14,15.06,13.48,12.63,6.55,0,,1.176267406
2020,10,21,15,6.2,6.88,12.48,6.76,0,,0.797285314
2020,10,21,16,0,0,12.38,7.24,0,,0.483577988
2020,10,21,17,0,0,12.44,7.1,0,,0.262460735
2020,10,21,18,0,0,12.59,7.59,0,,0.127469774
2020,10,21,19,0,0,12.98,7.93,0,,0.127469774
2020,10,21,20,0,0,13.69,8.97,0,,0.127469774
2020,10,21,21,0,0,14.35,10.14,0,,0.127469774
2020,10,21,22,0,0,14.24,9.86,0,,0.127469774
2020,10,21,23,0,0,13.99,9.38,0,,0.127469774
2020,10,22,0,0,0,13.75,9.31,0,,0.127469774
2020,10,22,1,0,0,13.75,10.07,0,,0.127469774
2020,10,22,2,0,0,13.4,9.38,0,,0.127469774
2020,10,22,3,0,0,13.52,8.34,0,,0.127469774
2020,10,22,4,0,0,13.55,7.86,0,,0.127469774
2020,10,22,5,0,0,13.48,7.86,0,,0.262460735
2020,10,22,6,0,0,13.65,8.07,0,,0.483577988
2020,10,22,7,17.71,6.65,13.71,9.03,0,,0.797285314
2020,10,22,8,62.65,13.22,13.73,9.52,0,,1.176267406
2020,10,22,9,226.15,18.39,13.65,11.17,0,,1.552899747
2020,10,22,10,333.11,21.7,13.57,11.31,0,,1.834534286
2020,10,22,11,123.45,22.84,13.35,11.59,0,,1.939337093
2020,10,22,12,141.45,21.67,13.68,10,0,,1.834534286
2020,10,22,13,474.35,18.33,13.69,9.59,0,,1.552899747
2020,10,22,14,113.03,13.15,13.52,10.41,0,,1.176267406
2020,10,22,15,94.27,6.55,13.31,10.76,0,,0.797285314
2020,10,22,16,0,0,12.9,11.45,0,,0.483577988
2020,10,22,17,0,0,12.7,11.72,0,,0.262460735
2020,10,22,18,0,0,12.14,12.34,0,,0.127469774
2020,10,22,19,0,0,11.91,12.69,0,,0.127469774
2020,10,22,20,0,0,11.98,11.86,0,,0.127469774
2020,10,22,21,0,0,12.01,11.1,0,,0.127469774
2020,10,22,22,0,0,12,10.07,0,,0.127469774
2020,10,22,23,0,0,12.05,9.03,0,,0.127469774
2020,10,23,0,0,0,11.98,7.86,0,,0.127469774
2020,10,23,1,0,0,11.85,6.97,0,,0.127469774
2020,10,23,2,0,0,11.63,6.48,0,,0.127469774
2020,10,23,3,0,0,11.35,6.21,0,,0.127469774
2020,10,23,4,0,0,11.1,5.86,0,,0.127469774
2020,10,23,5,0,0,10.88,5.24,0,,0.262460735
2020,10,23,6,0,0,10.72,4.41,0,,0.483577988
2020,10,23,7,24.8,6.35,10.82,3.79,0,,0.797285314
2020,10,23,8,91.08,12.91,11.15,3.38,0,,1.176267406
2020,10,23,9,91.6,18.06,11.7,3.31,0,,1.552899747
2020,10,23,10,92.99,21.36,12.04,3.1,0,,1.834534286
2020,10,23,11,272.51,22.49,12.27,4.76,0,,1.939337093
2020,10,23,12,88.56,21.32,12.23,6.69,0,,1.834534286
2020,10,23,13,446.48,17.98,12.18,7.45,0,,1.552899747
2020,10,23,14,78.48,12.81,12.25,6.9,0,,1.176267406
2020,10,23,15,84.28,6.23,12.44,5.86,0,,0.797285314
2020,10,23,16,0,0,12.2,5.1,0,,0.483577988
2020,10,23,17,0,0,11.72,6.07,0,,0.262460735
2020,10,23,18,0,0,11.83,8.48,0,,0.127469774
2020,10,23,19,0,0,11.92,9.31,0,,0.127469774
2020,10,23,20,0,0,12.13,9.1,0,,0.127469774
2020,10,23,21,0,0,12.34,8.48,0,,0.127469774
2020,10,23,22,0,0,12.24,8.07,0,,0.127469774
2020,10,23,23,0,0,12.13,6.76,0,,0.127469774
2020,10,24,0,0,0,11.94,6.14,0,,0.127469774
2020,10,24,1,0,0,11.82,6.14,0,,0.127469774
2020,10,24,2,0,0,11.42,6.48,0,,0.127469774
2020,10,24,3,0,0,11.29,6.55,0,,0.127469774
2020,10,24,4,0,0,11.23,6.76,0,,0.127469774
2020,10,24,5,0,0,11.27,6.21,0,,0.262460735
2020,10,24,6,0,0,11.25,5.93,0,,0.483577988
2020,10,24,7,7.97,6.06,11.05,5.31,0,,0.797285314
2020,10,24,8,207.6,12.6,11.28,6,0,,1.176267406
2020,10,24,9,386.89,17.73,11.77,6.28,0,,1.552899747
2020,10,24,10,376.8,21.01,12.02,6.34,0,,1.834534286
2020,10,24,11,593.38,22.14,12.34,7.59,0,,1.939337093
2020,10,24,12,531.58,20.97,12.54,8.21,0,,1.834534286
2020,10,24,13,181.37,17.64,12.72,8.28,0,,1.552899747
2020,10,24,14,75.12,12.48,12.79,8,0,,1.176267406
2020,10,24,15,23.03,5.91,12.78,7.45,0,,0.797285314
2020,10,24,16,0,0,12.69,8.07,0,,0.483577988
2020,10,24,17,0,0,12.58,8.76,0,,0.262460735
2020,10,24,18,0,0,12.9,9.24,0,,0.127469774
2020,10,24,19,0,0,13.02,10.21,0,,0.127469774
2020,10,24,20,0,0,13.1,10.9,0,,0.127469774
2020,10,24,21,0,0,13.29,11.31,0,,0.127469774
2020,10,24,22,0,0,13.46,11.59,0,,0.127469774
2020,10,24,23,0,0,13.56,12,0,,0.127469774
2020,10,25,0,0,0,13.69,12.48,0,,0.127469774
2020,10,25,1,0,0,13.86,13.03,0,,0.127469774
2020,10,25,2,0,0,14.05,13.52,0,,0.127469774
2020,10,25,3,0,0,14.17,13.79,0,,0.127469774
2020,10,25,4,0,0,14.19,13.86,0,,0.127469774
2020,10,25,5,0,0,14.18,13.72,0,,0.262460735
2020,10,25,6,0,0,13.71,13.38,0,,0.483577988
2020,10,25,7,10.63,5.77,13.22,12.76,0,,0.797285314
2020,10,25,8,23.03,12.29,12.64,9.59,0,,1.176267406
2020,10,25,9,45.17,17.4,12.46,7.66,0,,1.552899747
2020,10,25,10,61.99,20.67,12.44,8.48,0,,1.834534286
2020,10,25,11,345.56,21.79,12.41,7.86,0,,1.939337093
2020,10,25,12,99.47,20.62,12.57,7.38,0,,1.834534286
2020,10,25,13,33.65,17.3,12.63,7.1,0,,1.552899747
2020,10,25,14,20.37,12.15,12.7,7.17,0,,1.176267406
2020,10,25,15,16.83,5.6,12.75,7.45,0,,0.797285314
2020,10,25,16,0,0,12.63,7.45,0,,0.483577988
2020,10,25,17,0,0,12.14,7.31,0,,0.262460735
2020,10,25,18,0,0,11.76,7.17,0,,0.127469774
2020,10,25,19,0,0,11.84,7.52,0,,0.127469774
2020,10,25,20,0,0,11.48,6.97,0,,0.127469774
2020,10,25,21,0,0,10.84,7.52,0,,0.127469774
2020,10,25,22,0,0,10.58,7.45,0,,0.127469774
2020,10,25,23,0,0,10.44,7.17,0,,0.127469774
2020,10,26,0,0,0,10.53,7.17,0,,0.127469774
2020,10,26,1,0,0,10.59,7.24,0,,0.127469774
2020,10,26,2,0,0,10.68,7.45,0,,0.127469774
2020,10,26,3,0,0,10.76,7.45,0,,0.127469774
2020,10,26,4,0,0,10.7,8.21,0,,0.127469774
2020,10,26,5,0,0,10.76,8.41,0,,0.262460735
2020,10,26,6,0,0,10.81,8.55,0,,0.483577988
2020,10,26,7,55.51,5.47,10.64,9.17,0,,0.797285314
2020,10,26,8,344.46,11.99,11,9.31,0,,1.176267406
2020,10,26,9,20.37,17.08,11.19,9.03,0,,1.552899747
2020,10,26,10,24.8,20.34,11.32,8.62,0,,1.834534286
